,payFrequency,apr,nPaidOff,loanStatus,state,leadType,leadCost,fpStatus,hasCF,NumPaymentsPaid,NumPaymentsMissed,NumPaymentsCancelled,isPaidOff,nLoanTaken,earningDiff,applicationYear
229,0,4502857.4685344435,0,2,39,0,1.215398775016625,4,0,16.0,3.0,3.0,1,1,532.0147544239455,2015
230,4,11768081.773854656,0,2,2,4,2.1153180105563267,4,1,4.0,2.0,20.0,1,1,549.1279491838343,2016
231,0,4502857.4685344435,0,2,39,6,-3.949745080857097,4,0,1.0,2.0,10.0,1,2,122.80669567148021,2016
232,2,2482690.655157639,0,5,12,6,-3.949745080857097,4,1,6.0,0.0,0.0,1,2,717.3047985385915,2016
233,4,9277250.715763165,0,5,28,0,1.215398775016625,4,1,24.0,0.0,1.0,1,2,2108.1640662283926,2016
234,2,4502857.4685344435,0,2,39,6,-3.949745080857097,4,0,2.0,2.0,2.0,1,1,236.0951812101187,2015
235,0,2482690.655157639,0,2,12,0,2.8544212975884062,4,1,0.0,1.0,12.0,0,1,-2.2365003723974466,2016
236,0,9702783.594372187,0,4,32,0,1.215398775016625,4,1,0.0,0.0,0.0,0,1,-2.2429196661914927,2017
237,0,9277250.715763165,0,4,28,4,2.1153180105563267,4,1,6.0,0.0,0.0,1,1,692.2774806400673,2016
238,0,9277250.715763165,0,5,28,0,2.1153180105563267,4,1,3.0,2.0,10.0,1,2,921.7469251300057,2015
239,0,948374.9289072884,0,4,8,0,1.215398775016625,4,1,0.0,0.0,0.0,0,1,-2.2773004883436108,2017
240,0,2464331.2566070086,0,3,37,4,4.363500465008609,4,1,0.0,2.0,11.0,0,1,-2.2326823558104523,2017
241,0,9277250.715763165,0,2,7,0,2.8544212975884062,1,1,5.0,3.0,6.0,1,1,440.25045345590314,2016
242,4,9745994.598396378,0,5,22,0,2.1153180105563267,4,1,24.0,0.0,0.0,1,1,1837.9393758741746,2015
243,0,2901347.3713066652,0,5,39,6,-3.949745080857097,4,0,8.0,0.0,6.0,1,2,464.4707052833134,2016
244,0,9277250.715763165,0,4,28,6,-3.949745080857097,4,1,0.0,0.0,0.0,0,2,-2.2348742982534975,2017
245,4,4476471.770532292,0,2,39,0,2.1153180105563267,4,1,4.0,2.0,20.0,1,1,332.7489207962217,2016
246,0,2482690.655157639,0,2,12,0,1.215398775016625,4,1,2.0,2.0,9.0,1,1,158.5545301613404,2016
247,2,9277250.715763165,0,9,28,6,-3.949745080857097,4,0,5.0,1.0,2.0,1,1,497.6324009772688,2015
248,0,9277250.715763165,0,9,28,6,-3.949745080857097,4,1,1.0,2.0,10.0,0,1,-2.164341506829326,2016
249,4,5651967.550456223,0,9,20,0,2.8544212975884062,4,1,24.0,2.0,0.0,1,1,862.5521106432622,2015
250,0,9277250.715763165,0,8,20,0,2.1153180105563267,4,1,3.0,2.0,9.0,1,1,239.95431084954646,2016
251,0,9277250.715763165,0,3,28,6,-3.949745080857097,4,1,2.0,0.0,11.0,1,2,359.64168068280514,2016
252,0,3073835.364502685,0,5,39,0,2.8544212975884062,4,0,12.0,1.0,0.0,1,3,630.0026225770212,2015
253,0,9277250.715763165,0,2,18,6,-3.949745080857097,4,1,2.0,1.0,11.0,1,4,491.2306962892452,2016
254,0,11768081.773854656,0,3,30,4,2.8544212975884062,1,1,1.0,1.0,11.0,0,1,117.0635055978074,2016
255,0,9277250.715763165,1,3,25,8,-3.949745080857097,1,0,2.0,1.0,10.0,1,1,356.5005413874346,2016
256,4,10819400.907835873,0,4,28,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.2262322416631637,2017
257,0,7003602.724033782,1,2,28,6,-3.949745080857097,1,1,0.0,1.0,12.0,0,1,-2.2313831899168206,2016
258,0,2482690.655157639,0,2,12,4,5.239919521102256,4,1,3.0,1.0,9.0,1,1,394.372101619158,2016
259,4,9277250.715763165,0,2,28,4,2.8544212975884062,4,1,1.0,1.0,24.0,0,1,85.66511223941681,2016
260,2,5201997.259444528,0,5,28,0,1.215398775016625,4,0,4.0,0.0,3.0,1,1,650.2216633059045,2015
261,0,9277250.715763165,0,2,35,0,1.215398775016625,4,0,3.0,2.0,7.0,1,1,227.27148629415456,2015
262,4,7324846.8931359695,0,5,30,8,-3.949745080857097,4,0,7.0,0.0,20.0,1,1,1006.2509386566828,2017
263,4,3073835.364502685,0,2,20,4,2.1153180105563267,4,1,0.0,2.0,21.0,0,1,-2.227525241769801,2015
264,0,9277250.715763165,0,2,32,6,-3.949745080857097,4,1,2.0,2.0,8.0,1,2,362.76279485861306,2015
265,0,9277250.715763165,0,5,18,4,4.363500465008609,4,1,4.0,1.0,9.0,1,1,813.7186504170766,2016
266,2,9277250.715763165,0,2,35,0,2.1153180105563267,4,0,0.0,1.0,6.0,0,1,-2.191383865948174,2015
267,0,6496440.7745900145,0,4,34,6,-3.949745080857097,4,1,1.0,0.0,0.0,1,3,217.04360546696932,2017
268,0,13550102.569088677,0,2,35,6,-3.949745080857097,4,1,1.0,2.0,10.0,0,1,108.63785325041701,2015
269,4,3073835.364502685,0,5,20,0,2.8544212975884062,4,0,9.0,2.0,15.0,1,2,488.248815392711,2015
270,4,13550102.569088677,0,2,35,0,1.215398775016625,3,1,0.0,2.0,24.0,0,1,-2.2300262720970445,2016
271,4,9277250.715763165,0,5,22,8,-3.949745080857097,4,0,7.0,0.0,20.0,1,1,1252.732179571206,2017
272,0,5651967.550456223,0,4,20,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.226930142561349,2017
273,0,9277250.715763165,0,5,28,4,6.534465208576885,4,1,5.0,0.0,8.0,1,2,565.8049322894548,2016
274,2,9277250.715763165,0,2,35,0,1.215398775016625,2,0,0.0,1.0,5.0,0,1,-2.1943350487976456,2015
275,0,4502857.4685344435,0,2,39,6,-3.949745080857097,4,1,0.0,2.0,10.0,0,1,-2.207111465718819,2016
276,0,3399307.649545137,0,5,39,6,-3.949745080857097,4,0,2.0,0.0,12.0,1,3,526.473097454605,2016
277,0,7003602.724033782,0,2,18,6,-3.949745080857097,4,1,6.0,3.0,5.0,1,2,737.1548283741689,2016
278,0,9277250.715763165,0,5,32,0,1.215398775016625,4,1,12.0,0.0,0.0,1,2,2219.142278751881,2015
279,4,9745994.598396378,0,2,22,0,2.8544212975884062,4,1,5.0,2.0,19.0,1,1,524.1267944137501,2016
280,4,3073835.364502685,0,2,32,0,1.215398775016625,4,1,2.0,3.0,20.0,1,1,144.59109911333326,2015
281,0,2482690.655157639,0,5,12,4,5.239919521102256,4,1,13.0,1.0,0.0,1,1,1820.8797421452389,2016
282,3,13550102.569088677,0,5,35,6,-3.949745080857097,4,1,2.0,0.0,11.0,1,3,2015.6697375126491,2016
283,0,4502857.4685344435,1,2,39,6,-3.949745080857097,1,1,6.0,1.0,6.0,1,2,1347.7691310696723,2016
284,4,9277250.715763165,0,2,32,6,-3.949745080857097,4,1,3.0,2.0,19.0,1,2,374.0124095026942,2015
285,3,1889714.3030924103,0,5,12,7,-3.949745080857097,4,1,5.0,0.0,8.0,1,1,2374.9899821263402,2016
286,0,4502857.4685344435,0,2,27,4,5.239919521102256,4,1,1.0,2.0,10.0,1,1,131.68158238401253,2016
287,0,13550102.569088677,0,4,35,0,1.215398775016625,4,1,0.0,0.0,0.0,0,1,-2.226273109026052,2017
288,0,70968.50907658483,0,5,8,4,7.602923723518207,4,1,5.0,0.0,10.0,1,2,3801.2009876707657,2016
289,0,13550102.569088677,0,3,35,4,4.363500465008609,4,1,1.0,3.0,9.0,1,1,136.79947030211252,2017
290,0,11768081.773854656,0,4,26,6,-3.949745080857097,4,1,0.0,0.0,0.0,0,1,-2.2021720568089176,2017
291,0,13603339.378653467,0,3,28,4,5.239919521102256,4,1,0.0,1.0,0.0,0,1,-2.2063552936656357,2017
292,0,5651967.550456223,0,2,20,4,4.363500465008609,4,1,0.0,2.0,10.0,0,1,-2.2220983495558437,2015
293,0,11768081.773854656,0,3,2,4,4.363500465008609,4,1,1.0,3.0,9.0,1,1,110.85457620605672,2016
294,4,9745994.598396378,0,2,32,0,2.8544212975884062,4,1,8.0,1.0,15.0,1,1,632.2794583204051,2015
295,2,12013081.630711285,0,5,13,0,1.215398775016625,4,1,8.0,1.0,5.0,1,1,491.15157704426093,2016
296,0,9277250.715763165,0,5,20,6,-3.949745080857097,4,0,12.0,0.0,1.0,1,3,810.0172384439986,2016
297,0,9277250.715763165,0,5,34,4,6.0580380488509045,4,1,1.0,0.0,12.0,1,6,1111.1516254266226,2016
298,3,6794422.212977779,0,2,28,0,1.215398775016625,4,0,3.0,2.0,7.0,1,1,214.89417719491007,2015
299,4,9277250.715763165,0,3,3,0,1.215398775016625,4,1,10.0,2.0,14.0,1,1,480.0857395593801,2016
300,0,9277250.715763165,0,9,28,0,1.215398775016625,4,1,7.0,2.0,8.0,1,1,643.5712995110536,2015
301,4,4502857.4685344435,0,5,39,6,-3.949745080857097,4,1,5.0,1.0,20.0,1,2,704.9413137347757,2016
302,4,10819400.907835873,0,2,34,4,4.363500465008609,4,1,0.0,2.0,24.0,0,1,-2.2111082748862114,2016
303,0,2482690.655157639,0,2,12,0,2.8544212975884062,4,1,5.0,2.0,5.0,1,1,274.8195260286372,2015
304,2,11768081.773854656,0,4,40,4,2.8544212975884062,4,1,2.0,0.0,0.0,1,1,1387.6823189880256,2017
305,4,2482690.655157639,0,2,12,0,1.215398775016625,4,1,0.0,2.0,24.0,0,1,-2.193890867141502,2016
306,0,8265030.803068223,0,3,13,8,-3.949745080857097,4,0,6.0,1.0,6.0,1,1,985.0636588933761,2016
307,0,9745994.598396378,0,2,22,0,2.1153180105563267,4,1,6.0,3.0,4.0,1,1,914.8395047786704,2015
308,0,1874238.880294761,0,2,12,6,-3.949745080857097,4,1,5.0,2.0,6.0,1,1,485.73520323382775,2016
309,0,9745994.598396378,0,2,22,0,2.1153180105563267,4,1,8.0,3.0,1.0,1,1,1250.6788039276505,2015
310,4,9277250.715763165,0,2,34,0,2.8544212975884062,1,1,0.0,2.0,22.0,0,1,-2.2120386666343896,2016
311,0,12013081.630711285,0,4,13,6,-3.949745080857097,4,1,4.0,0.0,0.0,1,1,284.52022783438343,2017
312,0,3073835.364502685,0,5,35,0,1.215398775016625,4,0,11.0,1.0,2.0,1,4,622.2514284067165,2015
313,0,11768081.773854656,0,4,30,6,-3.949745080857097,4,1,1.0,0.0,0.0,1,2,115.87676443132251,2017
314,0,5201997.259444528,0,2,28,6,-3.949745080857097,4,0,4.0,1.0,7.0,1,2,588.1308901808721,2015
315,0,11768081.773854656,0,3,2,4,2.1153180105563267,4,1,2.0,2.0,9.0,1,1,183.92740810599958,2016
316,2,391698.93413437955,0,4,4,0,1.215398775016625,4,1,1.0,0.0,0.0,1,1,125.25126425802067,2017
317,4,9745994.598396378,0,5,32,4,4.363500465008609,4,1,7.0,0.0,18.0,1,1,1061.250081170187,2015
318,0,9277250.715763165,0,5,13,6,-3.949745080857097,4,0,2.0,0.0,12.0,1,2,874.2718090780302,2016
319,0,8412219.45792223,0,6,13,6,-3.949745080857097,4,1,10.0,0.0,0.0,1,2,873.7901306076034,2016
320,0,9277250.715763165,0,2,28,0,1.215398775016625,4,0,0.0,2.0,10.0,0,1,-2.2123489447008655,2015
321,0,9277250.715763165,0,2,28,0,2.1153180105563267,4,1,1.0,1.0,10.0,1,1,113.4111551313952,2015
322,0,9745994.598396378,0,5,22,0,2.1153180105563267,4,1,12.0,1.0,0.0,1,2,1638.1340003591547,2016
323,0,9277250.715763165,0,5,18,0,1.215398775016625,4,1,4.0,0.0,9.0,1,1,617.0467834667542,2015
324,4,6012887.435416876,0,2,34,6,-3.949745080857097,4,0,8.0,2.0,16.0,1,2,252.67668099890372,2016
325,0,9277250.715763165,0,5,18,0,1.215398775016625,4,1,12.0,0.0,0.0,1,1,1068.5933075665396,2016
326,4,1874238.880294761,1,5,12,6,-3.949745080857097,1,0,26.0,0.0,0.0,1,2,1044.1144592960902,2016
327,0,1738517.0662475186,0,5,22,8,-3.949745080857097,4,0,2.0,0.0,12.0,1,2,622.4944162724381,2016
328,0,11768081.773854656,0,3,1,4,2.8544212975884062,4,1,3.0,2.0,9.0,1,1,363.2354670344926,2016
329,4,5201997.259444528,0,2,20,6,-3.949745080857097,4,1,1.0,2.0,23.0,0,1,160.41848386169417,2016
330,4,2464331.2566070086,0,6,37,4,5.239919521102256,4,1,3.0,0.0,0.0,1,1,192.59136913917234,2017
331,0,9277250.715763165,0,2,20,0,2.1153180105563267,4,1,3.0,2.0,7.0,1,1,244.1874902848509,2016
332,0,4502857.4685344435,0,5,39,0,1.215398775016625,4,0,12.0,0.0,0.0,1,3,704.0658952069086,2015
333,0,9277250.715763165,0,2,7,0,2.1153180105563267,4,1,1.0,2.0,10.0,1,1,63.14538154472535,2016
334,4,4502857.4685344435,0,5,39,6,-3.949745080857097,4,1,2.0,0.0,23.0,1,5,900.241342428827,2016
335,4,4476471.770532292,0,5,39,4,5.239919521102256,4,1,9.0,0.0,18.0,1,2,1395.708355744162,2016
336,4,13550102.569088677,0,3,35,0,1.215398775016625,4,1,7.0,2.0,18.0,1,1,385.71991252569575,2016
337,0,1874238.880294761,0,8,12,6,-3.949745080857097,4,1,2.0,1.0,11.0,1,2,147.89801567576134,2016
338,3,510451.1013821627,0,5,3,7,-3.949745080857097,4,1,4.0,1.0,21.0,1,1,4366.116694250397,2016
339,2,13550102.569088677,0,4,35,0,1.215398775016625,4,1,0.0,0.0,0.0,0,1,-2.206138263826872,2017
340,4,9277250.715763165,0,2,13,0,1.215398775016625,4,1,15.0,2.0,7.0,1,1,916.5486288768748,2015
341,0,11768081.773854656,0,2,21,0,1.215398775016625,4,1,1.0,2.0,10.0,1,1,95.23525992186012,2016
342,3,9277250.715763165,0,5,28,4,5.239919521102256,4,1,2.0,0.0,11.0,1,2,1178.465286308901,2017
343,0,11768081.773854656,0,3,27,0,2.1153180105563267,4,1,1.0,3.0,9.0,1,1,95.23525992186015,2017
344,4,9277250.715763165,0,5,18,0,1.215398775016625,4,1,26.0,0.0,0.0,1,1,1908.5677886794304,2016
345,2,11768081.773854656,0,3,26,0,1.215398775016625,4,1,0.0,2.0,5.0,0,1,-2.2215376975166317,2016
346,2,9277250.715763165,0,2,3,0,1.215398775016625,4,1,0.0,1.0,5.0,0,1,-2.208337920994851,2016
347,0,2482690.655157639,0,5,12,6,-3.949745080857097,4,1,2.0,0.0,12.0,1,3,699.5160944018446,2017
348,0,5651967.550456223,0,2,20,4,6.534465208576885,4,1,2.0,1.0,10.0,1,1,454.5840275064792,2016
349,0,9745994.598396378,0,2,22,0,1.215398775016625,4,1,0.0,2.0,10.0,0,1,-2.230798876168003,2015
350,0,9277250.715763165,0,2,28,4,2.1153180105563267,4,1,4.0,2.0,6.0,1,1,498.97765750103184,2015
351,0,9277250.715763165,0,2,7,0,2.8544212975884062,4,1,4.0,1.0,8.0,1,1,359.7301466346139,2016
352,3,2464331.2566070086,0,4,37,4,4.363500465008609,4,1,0.0,0.0,0.0,0,1,-2.23236578398134,2017
353,0,9277250.715763165,0,2,35,0,1.215398775016625,6,0,0.0,2.0,10.0,0,1,-2.1972603873835905,2015
354,0,11768081.773854656,0,5,1,4,4.363500465008609,4,1,1.0,0.0,13.0,1,1,497.77123699366433,2016
355,0,3073835.364502685,0,2,20,0,1.215398775016625,4,0,8.0,3.0,0.0,1,1,456.10752665816864,2015
356,0,9277250.715763165,0,3,28,4,4.363500465008609,4,1,1.0,1.0,11.0,1,1,148.24688545726104,2017
357,0,11768081.773854656,0,5,2,4,4.363500465008609,1,1,1.0,0.0,13.0,1,1,515.4716429485616,2017
358,4,9277250.715763165,0,3,25,0,1.215398775016625,1,1,8.0,2.0,16.0,1,1,357.66089222586885,2016
359,0,2464331.2566070086,0,4,37,4,4.363500465008609,4,1,0.0,0.0,0.0,0,1,-2.248509976644067,2017
360,4,10819400.907835873,0,2,18,6,-3.949745080857097,4,1,0.0,1.0,26.0,0,1,-2.2026745086491477,2016
361,4,3073835.364502685,0,5,32,0,2.1153180105563267,4,1,24.0,0.0,0.0,1,2,1790.9003978335534,2015
362,4,2482690.655157639,0,8,12,0,2.8544212975884062,4,1,7.0,4.0,15.0,1,1,481.9635157578946,2016
363,0,9702783.594372187,0,5,22,0,2.1153180105563267,4,1,3.0,0.0,11.0,1,2,1238.2995844299915,2016
364,0,13550102.569088677,0,3,35,4,5.239919521102256,4,1,1.0,0.0,10.0,1,1,197.7856010565145,2017
365,0,13550102.569088677,0,5,35,4,5.239919521102256,4,1,1.0,0.0,13.0,1,1,1127.9486045216518,2017
366,0,2464331.2566070086,0,4,37,4,5.239919521102256,4,1,2.0,0.0,0.0,1,1,241.2121300937557,2017
367,0,7692412.79472348,0,5,28,4,6.0580380488509045,4,1,12.0,0.0,0.0,1,1,1053.6040082802283,2015
368,0,9277250.715763165,0,2,13,7,-3.949745080857097,4,1,2.0,1.0,9.0,1,1,187.69027216168095,2015
369,0,4502857.4685344435,0,2,39,0,2.1153180105563267,4,0,1.0,1.0,10.0,1,1,56.675895206908656,2015
370,0,3927103.7671685484,0,2,20,6,-3.949745080857097,4,1,6.0,1.0,6.0,1,2,534.5492795990241,2016
371,0,7003602.724033782,0,5,28,6,-3.949745080857097,4,0,3.0,0.0,11.0,1,2,702.5215449886574,2016
372,2,9277250.715763165,0,2,34,0,1.215398775016625,4,1,5.0,3.0,4.0,1,1,530.4410495740358,2016
373,0,11768081.773854656,0,4,7,4,4.363500465008609,4,1,6.0,0.0,0.0,1,1,422.96100172772026,2016
374,4,9277250.715763165,0,2,20,0,2.1153180105563267,4,1,11.0,4.0,9.0,1,1,562.3471707968772,2015
375,4,9745994.598396378,0,5,22,0,2.1153180105563267,4,1,24.0,0.0,0.0,1,2,1828.0595873984637,2015
376,2,9277250.715763165,0,9,35,0,2.8544212975884062,4,0,6.0,1.0,0.0,1,1,662.9231233360703,2015
377,0,10819400.907835873,0,5,28,4,4.363500465008609,4,1,1.0,0.0,13.0,1,1,641.4227571486243,2017
378,4,9277250.715763165,0,2,34,0,1.215398775016625,4,1,0.0,2.0,24.0,0,1,-2.223811575989254,2016
379,4,2482690.655157639,0,5,12,4,4.363500465008609,4,1,24.0,0.0,0.0,1,1,846.7554066946722,2016
380,3,9277250.715763165,0,2,28,0,2.1153180105563267,4,1,7.0,1.0,4.0,1,1,706.0272488072198,2015
381,0,2464331.2566070086,0,3,37,0,1.215398775016625,4,1,2.0,1.0,0.0,1,1,164.54883691291846,2017
382,0,2482690.655157639,0,2,12,0,2.8544212975884062,4,1,10.0,1.0,2.0,1,1,965.2369298723077,2016
383,0,5201997.259444528,0,5,20,0,2.1153180105563267,4,1,12.0,0.0,0.0,1,1,1461.008830400214,2015
384,3,2482690.655157639,0,2,12,0,2.1153180105563267,4,1,0.0,1.0,11.0,0,1,-2.2061584770926097,2016
385,0,9745994.598396378,0,5,22,0,1.215398775016625,4,1,13.0,0.0,0.0,1,1,1825.5896405349367,2016
386,0,1874238.880294761,0,8,12,6,-3.949745080857097,4,1,1.0,3.0,10.0,1,2,54.123794922725736,2016
387,0,13550102.569088677,0,8,35,4,5.239919521102256,4,1,1.0,0.0,12.0,1,1,204.22569974605767,2017
388,0,3073835.364502685,0,2,39,6,2.1153180105563267,4,0,0.0,1.0,11.0,0,1,-2.180868424528885,2015
389,4,10819400.907835873,0,2,13,0,1.215398775016625,4,1,1.0,2.0,23.0,1,1,41.630086783169894,2016
390,3,3073835.364502685,0,5,35,0,1.215398775016625,4,0,7.0,2.0,5.0,1,1,632.4980448512423,2015
391,0,9277250.715763165,0,2,34,4,5.239919521102256,4,1,8.0,2.0,2.0,1,1,716.2529906388573,2015
392,4,9277250.715763165,0,5,39,0,2.8544212975884062,4,1,1.0,0.0,26.0,1,1,497.81056394758065,2016
393,4,13550102.569088677,0,3,35,4,4.363500465008609,4,1,7.0,1.0,18.0,1,1,478.0626154827592,2017
394,0,9277250.715763165,1,5,34,4,5.239919521102256,1,1,2.0,0.0,11.0,1,2,766.5751509257152,2016
395,2,13550102.569088677,0,3,35,4,2.8544212975884062,4,1,1.0,2.0,3.0,1,1,131.57852653753864,2016
396,0,9277250.715763165,0,5,18,6,-3.949745080857097,4,1,5.0,0.0,8.0,1,1,924.8924070819305,2016
397,4,11768081.773854656,0,3,25,4,5.239919521102256,2,1,0.0,0.0,0.0,0,1,-2.235275018528563,2017
398,0,4476471.770532292,0,3,39,0,2.1153180105563267,4,1,8.0,1.0,9.0,1,1,547.8047428984315,2016
399,2,13550102.569088677,0,3,35,0,1.215398775016625,4,1,0.0,0.0,0.0,0,1,-2.1994488028088863,2017
400,0,2482690.655157639,0,5,12,4,6.0580380488509045,4,1,13.0,0.0,0.0,1,1,742.9927508276725,2016
401,0,4502857.4685344435,0,5,39,0,2.8544212975884062,4,1,12.0,0.0,1.0,1,2,419.06009810212174,2015
402,3,1738517.0662475186,0,5,12,4,5.471440762471586,4,0,12.0,0.0,0.0,1,1,1215.0471272382397,2016
403,0,13603339.378653467,0,2,28,0,2.8544212975884062,4,1,5.0,3.0,6.0,1,1,363.39918649214604,2016
404,0,9277250.715763165,0,2,35,0,1.215398775016625,4,1,1.0,2.0,9.0,1,1,69.18492273382347,2015
405,0,8474325.517466916,0,2,28,4,2.1153180105563267,4,0,0.0,1.0,11.0,0,1,-2.207474839874764,2014
406,0,9277250.715763165,0,9,35,6,-3.949745080857097,4,0,9.0,3.0,1.0,1,1,708.5235704871303,2015
407,4,2482690.655157639,0,5,12,4,5.239919521102256,4,1,24.0,0.0,0.0,1,1,846.0854499396055,2015
408,4,5651967.550456223,0,2,20,6,-3.949745080857097,4,1,0.0,2.0,24.0,0,2,-2.2405482464939697,2016
409,4,1874238.880294761,0,5,12,6,-3.949745080857097,4,1,24.0,0.0,1.0,1,2,1432.499579675273,2016
410,4,2482690.655157639,0,2,12,6,-3.949745080857097,4,1,4.0,1.0,19.0,1,1,244.6883732347502,2016
411,0,13550102.569088677,1,5,35,6,-3.949745080857097,4,1,13.0,0.0,0.0,1,1,1276.3748465112178,2016
412,4,9277250.715763165,0,2,28,0,2.8544212975884062,4,1,3.0,3.0,31.0,1,1,177.76800135616364,2016
413,0,7692412.79472348,0,5,28,6,-3.949745080857097,4,0,12.0,1.0,0.0,1,2,940.6767589539355,2015
414,0,7003602.724033782,0,2,13,6,-3.949745080857097,4,1,5.0,2.0,6.0,1,1,558.1788700957046,2016
415,2,5201997.259444528,0,5,28,6,1.215398775016625,4,0,6.0,0.0,0.0,1,1,707.4721604770657,2015
416,3,13550102.569088677,0,4,35,4,5.239919521102256,4,1,2.0,0.0,0.0,1,1,345.2046050117883,2017
417,0,9702783.594372187,0,3,22,6,-3.949745080857097,4,1,9.0,5.0,2.0,1,1,1362.8767682282416,2016
418,2,10819400.907835873,0,5,28,0,1.215398775016625,4,0,1.0,0.0,12.0,1,1,308.0390717381727,2015
419,0,9277250.715763165,0,2,35,0,1.215398775016625,5,0,4.0,1.0,20.0,1,1,418.95400146765286,2015
420,0,11768081.773854656,0,4,36,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.240109880116337,2017
421,4,3379388.5013151052,0,5,39,6,-3.949745080857097,4,0,4.0,0.0,23.0,1,7,370.00009283903864,2016
422,2,11768081.773854656,0,3,29,0,1.215398775016625,4,1,1.0,2.0,3.0,1,1,247.077882136931,2016
423,0,11768081.773854656,0,4,30,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.216101227732954,2017
424,4,2482690.655157639,0,5,12,4,5.239919521102256,4,1,2.0,0.0,25.0,1,1,868.6115722256565,2017
425,0,9277250.715763165,1,2,28,7,-3.949745080857097,1,1,0.0,2.0,10.0,0,1,-2.203137262100742,2015
426,0,11768081.773854656,0,3,7,0,2.1153180105563267,4,1,4.0,0.0,0.0,1,1,556.0512369936644,2017
427,0,2464331.2566070086,0,4,37,4,4.363500465008609,4,1,1.0,0.0,0.0,1,1,136.73699890572772,2017
428,4,2482690.655157639,0,5,12,0,2.8544212975884062,1,1,24.0,0.0,0.0,1,1,1673.0731351543707,2016
429,2,9277250.715763165,0,9,13,0,2.1153180105563267,4,1,9.0,2.0,23.0,1,1,892.4159616531759,2016
430,0,9745994.598396378,0,5,22,0,2.1153180105563267,4,1,11.0,0.0,3.0,1,2,1909.3063367818588,2016
431,0,2482690.655157639,0,2,12,4,6.534465208576885,4,1,1.0,2.0,10.0,1,1,79.79425373931043,2015
432,0,9277250.715763165,0,5,28,6,-3.949745080857097,4,1,1.0,0.0,12.0,1,4,754.4642476887067,2015
433,0,3073835.364502685,0,2,35,0,1.215398775016625,4,0,4.0,3.0,6.0,1,1,222.9085784537117,2015
434,3,9277250.715763165,0,2,3,0,1.215398775016625,4,1,3.0,5.0,5.0,1,1,218.974791744913,2016
435,0,9277250.715763165,0,4,13,4,1.215398775016625,4,1,9.0,3.0,0.0,1,1,1592.5438089443094,2015
436,0,2482690.655157639,0,5,12,0,2.8544212975884062,4,1,13.0,0.0,1.0,1,1,621.753108209866,2016
437,0,2464331.2566070086,0,3,37,4,4.363500465008609,2,1,0.0,2.0,11.0,0,1,-2.254040712075164,2017
438,4,11768081.773854656,0,2,7,0,1.215398775016625,1,1,0.0,2.0,24.0,0,1,-2.218339983015208,2016
439,2,1394283.8486751544,0,4,35,6,-3.949745080857097,4,0,1.0,0.0,0.0,1,2,88.48228568976864,2017
440,2,9277250.715763165,0,3,28,4,4.363500465008609,4,1,0.0,0.0,0.0,0,1,-2.2527349871644127,2017
441,2,9702783.594372187,0,5,22,6,-3.949745080857097,4,1,6.0,2.0,0.0,1,2,1952.5870344818811,2016
442,4,9277250.715763165,0,2,21,0,1.215398775016625,4,1,1.0,1.0,24.0,0,1,78.59504831051952,2016
443,0,2482690.655157639,0,5,12,4,4.363500465008609,4,1,5.0,0.0,8.0,1,2,767.6169611764739,2015
444,4,9277250.715763165,0,2,34,0,1.215398775016625,4,1,2.0,2.0,20.0,1,1,132.34791112481423,2016
445,0,11768081.773854656,0,4,25,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.2043957512031818,2017
446,0,4502857.4685344435,0,5,39,0,2.1153180105563267,4,1,12.0,0.0,0.0,1,1,801.7084280777442,2015
447,0,3073835.364502685,0,2,35,0,1.215398775016625,1,1,2.0,2.0,9.0,1,1,104.20202379848581,2015
448,4,9277250.715763165,0,2,35,6,2.1153180105563267,4,1,0.0,2.0,43.0,0,1,-2.198139180864633,2015
449,4,2482690.655157639,0,5,12,4,5.239919521102256,4,1,26.0,0.0,0.0,1,1,772.8204962782282,2016
450,4,6012887.435416876,0,2,18,6,-3.949745080857097,4,0,5.0,1.0,20.0,1,2,333.34313027630645,2016
451,0,9277250.715763165,0,3,18,6,-3.949745080857097,4,1,13.0,1.0,6.0,1,2,697.2181565888034,2016
452,0,9277250.715763165,0,2,13,0,1.215398775016625,4,1,1.0,2.0,10.0,1,1,111.9180867978105,2016
453,4,2464331.2566070086,0,5,37,4,5.239919521102256,4,1,0.0,0.0,0.0,0,1,-2.2486735625751804,2017
454,3,510451.1013821627,0,5,3,7,-3.949745080857097,4,1,4.0,1.0,21.0,1,1,3515.311017425371,2016
455,0,11768081.773854656,0,5,30,4,2.1153180105563267,4,1,4.0,0.0,10.0,1,1,1261.6717972478307,2016
456,0,13550102.569088677,0,2,35,0,1.215398775016625,4,1,2.0,4.0,7.0,1,1,169.95115850148105,2016
457,0,10819400.907835873,0,5,28,0,1.215398775016625,4,1,1.0,0.0,12.0,1,2,201.24215495824413,2016
458,4,13550102.569088677,1,2,35,0,1.215398775016625,1,1,0.0,2.0,24.0,0,1,-2.2360402994089927,2016
459,0,1874238.880294761,0,2,12,6,-3.949745080857097,4,1,5.0,2.0,5.0,1,1,422.39578706964994,2016
